	rxn	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons	primary	secondary
RM00342f	[m] : mal-L + nad <==> oaa + nadh + h	0.309418332029	0.304617286066	0.256820101684	0.288201634689	0.347113235029	0.786350640088	0.348580192023	mus	na
RC03652f	[c] : atp + gln-L + trnagln --> amp + glntrna + ppi	0.397699683599	0.265178293192	0.223752314774	0.392701393361	0.380122129836	0.50052315489	0.296717661565	na	na
RC06517f	[c] : Rtotalcoa + sphgn_ce <==> coa + dhcrm_ce + h	0.0122147653884	0.0102483996152	0.0514321414083	0.607762215793	0.0101051942168	0.010680231658	0.0088297101149	pha	na
TCE5397f	atp[c] + glucys[c] + h2o[c] --> adp[c] + glucys[e] + h[c] + pi[c]	0.850270530041	0.318272464729	0.629963273876	0.698226277456	0.597184605988	0.459079978612	0.64434011735	gon	na
TCM0114f	dgdp[c] + dudp[m] --> dgdp[m] + dudp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RC01497f	[r] : crm_ce + udpg --> gluside_ce + h + udp	0.280748218972	0.106337084806	0.503802653807	0.318632323734	0.135826640965	0.0881080788127	0.162103391517	int	na
RM04747f	[m] : 3oocoa + coa <==> accoa + hxcoa	0.107780764598	0.0174103750255	0.550160597857	0.148894503034	0.358951489244	0.579476008266	0.066312846679	mus	int
RCC0211f	[c] : fa28p0coa + akg + o2 + nad + h2o + coa + atp --> fa27p0coa + succ + co2 + forcoa + nadh + (2) h + amp + ppi	-0.0	-0.0	0.480945695833	-0.0	0.26215756568	-0.0	-0.0	int	hyp
RM02199f	[m] : akg + ile-L <==> 3mop + glu-L	-0.0	0.1011127758	0.7174246049	0.448123961478	0.185879429836	0.976961146804	0.321895906892	mus	int
TCE5021r	2hglut[c] <==> 2hglut[e]	-0.0	0.693411737968	0.92246826996	0.297238656141	0.947311706008	-0.0	0.532759842071	hyp	int
RC01402f	[c] : 5mta + pi <==> 5mdr1p + ade	-0.0	0.485859324845	0.298434912686	0.189340839615	-0.0	-0.0	0.205669933437	gli	int
RM00405r	[m] : atp + succ + coa <==> adp + pi + succoa	0.171307171968	0.286732622412	0.600211714354	0.338092110874	0.375142352907	0.641089974066	0.333181823547	mus	int
TCE5333f	cholp[e] <==> cholp[c]	0.148429084721	0.387725830706	0.73502356309	0.441592058816	0.446195086507	0.365263521185	0.500624125974	int	na
RC00359f	[x] : asp-D + h2o + o2 --> h2o2 + nh4 + oaa	-0.0	0.184162073596	0.992081159589	0.271039967587	0.403746460818	0.531458025559	0.445680937125	int	mus
TCM5037r	q8[c] <==> q8[m]	nan	nan	nan	nan	nan	nan	nan	na	na
RM02301f	[m] : 5fthf + atp --> adp + methf + pi	0.469751264844	-0.0	-0.0	0.259515403463	0.45847881663	-0.0	-0.0	gon	hyp
RC00996f	[c] : thr-L --> 2obut + nh4	-0.0	-0.0	0.467731573785	-0.0	1.0	-0.0	-0.0	hyp	int
RC00525f	[c] : Nforglu + h2o --> for + glu-L + (2) h	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	0.807555255233	hyp	neu
RM02199r	[m] : akg + ile-L <==> 3mop + glu-L	-0.0	0.134280187785	0.726714344585	0.529974435712	0.237865381336	0.981455681014	0.429616572889	mus	int
TCM5037f	q8[c] <==> q8[m]	1.0	1.0	-0.0	1.0	1.0	1.0	1.0	na	na
RC01402r	[c] : 5mta + pi <==> 5mdr1p + ade	nan	nan	nan	nan	nan	nan	nan	na	na
RM00405f	[m] : atp + succ + coa <==> adp + pi + succoa	0.120355525165	0.246601848567	-0.0	0.372303666489	0.29004371297	0.788930850727	0.331278244695	mus	na
RCC0125f	[x] : (3) coa + (3) h2o + (3) nad + (3) o2 + lgnccoa --> (3) accoa + (3) h + (3) h2o2 + (3) nadh + stcoa	-0.0	-0.0	0.559436774969	0.00194381364245	0.0727219763822	0.00328989682343	0.00176990869155	int	na
RC02053f	pe + h2o --> Rtotal2 + acg3pe + h	0.423961622351	0.284260405713	0.299452916546	0.281839057648	0.264139177192	0.300246575541	0.283459126221	na	na
RC02222f	[c] : stcoa + (2) focytb + o2 --> odecoa + (2) ficytb + (2) h2o	0.0265589214471	0.0288905198595	0.718485339384	0.0207748948904	0.327911284225	-0.0	0.0177733921696	int	hyp
TCE0559r	gchola[e] <==> gchola[c]	-0.0	-0.0	0.542984767198	0.0489610459971	0.132108600598	-0.0	-0.0	int	hyp
RC04073f	o2 + akg + pepasp --> co2 + succ + pepasp3oh	-0.0	0.0509753730436	0.103678194442	0.185830470503	-0.0	1.0	0.14488920514	mus	na
TCM1080f	fad[c] + fmn[m] --> fad[m] + fmn[c]	0.631460128567	0.74708257158	-0.0	0.493949898139	0.463981620572	-0.0	-0.0	gli	gon
RC05050f	[c] : n4abutn + nad + h2o --> 4aabutn + nadh + (2) h	0.0290256373171	-0.0	-0.0	-0.0	0.341735277376	-0.0	-0.0	na	na
RC03300f	[c]: 34dhpac + nad + h2o --> 34dhpha + nadh + (2) h	-0.0	-0.0	1.0	-0.0	-0.0	-0.0	-0.0	int	na
chitin[c]f		0.48277174585	0.0278429177454	0.0317344847826	0.477875994343	0.0233894230168	0.0209139620843	0.0262805478548	gon	pha
RC01415r	[c] : 56dthm + nadp <==> h + nadph + thym	-0.0	-0.0	0.884797426179	0.202271426555	0.241692278145	0.273827706943	-0.0	int	na
RC03662f	[c] : atp + ser-L + trnaser --> amp + ppi + sertrna	0.386798899428	0.26561123501	0.223598269622	0.391946362597	0.374250088589	0.47896526528	0.305436126554	na	na
DMN0073f	(2.0) gtp + (0.324) atp + (2.324) h2o + sectrna --> (2.0) gdp + (0.324) adp + (3.324) h + (2.324) pi + trnasec	0.801599286018	0.495038990177	0.540321484151	0.666526823474	0.495971874651	0.46764196143	0.390158441715	gon	pha
TCE1122f	gln-L[e] <==> gln-L[c]	0.902563748553	0.526661552014	0.853862890961	0.730049916978	0.577425759197	0.553405108411	1.0	neu	na
RM05052f	[m] : akg + e4hglu --> 4h2oglt + glu-L	0.429370209078	0.2788988584	0.295144663421	0.333368365833	0.371922903727	0.777395390263	0.299382243091	mus	na
TCM0158f	o2s[c] <==> o2s[m]	0.868852138601	0.848185119084	0.697221955307	0.841554062952	0.847069531796	0.855755140923	0.845374719415	na	na
RM00432f	[m] : gtp + succ + coa <==> gdp + pi + succoa	nan	nan	nan	nan	nan	nan	nan	na	na
RC01904r	[c] : h + nadph + xylu-L <==> nadp + xylt	-0.0	-0.0	1.0	-0.0	0.536366557201	-0.0	-0.0	int	hyp
RM04432r	[m] : etfox + ppcoa <==> etfrd + prpncoa	nan	nan	nan	nan	nan	nan	nan	na	na
RM00432r	[m] : gtp + succ + coa <==> gdp + pi + succoa	0.286298864455	0.232762227262	0.314483297065	0.373081340528	0.241034559052	0.649356889744	0.229035051252	mus	na
TCE0559f	gchola[e] <==> gchola[c]	nan	nan	nan	nan	nan	nan	nan	na	na
RM04432f	[m] : etfox + ppcoa <==> etfrd + prpncoa	-0.0	-0.0	0.555252386708	-0.0	0.0987386134635	-0.0	-0.0	int	hyp
DMN1005f	forssman_ce -->	-0.0	-0.0	0.340347052031	0.0695392846262	0.11742273171	0.114767529394	-0.0	na	na
RC01904f	[c] : h + nadph + xylu-L <==> nadp + xylt	-0.0	-0.0	0.859251334396	-0.0	0.526899362084	-0.0	-0.0	int	hyp
RC00004f	[c] : ppi + h2o --> (2) pi + h	0.507221468823	0.35656919721	0.241843004703	0.533017584164	0.478778379725	0.49021709844	0.40928135005	na	na
RC00678f	[c] : o2 + trp-L --> Lfmkynr	-0.0	-0.0	-0.0	-0.0	0.807763847455	-0.0	-0.0	hyp	na
RC00137r	[c] : atp + h + nmn <==> nad + ppi	-0.0	0.333711561652	0.658813680198	-0.0	-0.0	-0.0	-0.0	int	gli
RC01049r	[c] : atp + r5p <==> amp + prpp + h	0.734386837787	0.400385534578	-0.0	0.342692682148	0.392719346961	0.17618879418	0.376262379204	gon	na
TCE5097f	atp[c] + adocbl[c] + h2o[c] --> adp[c] + adocbl[e] + h[c] + pi[c]	0.0804435809897	0.226977493058	0.794791406504	0.215655088199	0.230090908872	0.193164490586	0.140430533193	int	na
TCE5357r	cala[e] <==> cala[c]	-0.0	-0.0	-0.0	-0.0	1.0	0.911912781471	-0.0	hyp	mus
RCC0029f	[c] : dedoldp + h2o --> dedolp + h + pi	0.302249381416	0.31766244642	0.392467116726	0.373637353261	-0.0	-0.0	-0.0	na	na
RC07209f	[r] : h + nadph + o2 + xol25oh --> h2o + nadp + xoltri25	-0.0	-0.0	0.990805896482	-0.0	-0.0	-0.0	-0.0	int	na
RM00261f	[m] : glu-L + h --> 4abut + co2	-0.0	0.0401936499209	-0.0	0.0811652523905	0.0248234091318	-0.0	0.993097784398	neu	na
TCE0531r	leu-L[e] <==> leu-L[c]	-0.0	0.384476876359	1.0	0.822335784364	0.554612160995	1.0	0.752736829091	mus	int
RM00258r	[m] : akg + ala-L <==> glu-L + pyr	0.146539635472	0.200633547802	-0.0	0.281122525237	0.236407695702	0.688401143823	0.185963893939	mus	na
TCE5357f	cala[e] <==> cala[c]	-0.0	-0.0	0.121194231402	-0.0	1.0	0.938347155852	0.141040128652	hyp	mus
RC01049f	[c] : atp + r5p <==> amp + prpp + h	0.471369147849	0.3107207912	0.560465890114	0.269475539394	0.283545512699	-0.0	0.30354358131	int	gon
TCE0707f	atp[c] + cholate[c] + h2o[c] --> adp[c] + cholate[e] + h[c] + pi[c]	-0.0	-0.0	0.409158896748	-0.0	0.276393577163	0.0433240070662	-0.0	int	hyp
RC01001f	[c] : cyst-L + h2o --> 2obut + cys-L + nh4	-0.0	-0.0	0.780814541243	0.181479829066	0.690064005347	0.643336990063	0.243858342493	int	na
RCC0110f	[c] : crn + lnlccoa --> coa + lnlccrn	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RC00578f	[c] : asp-L + atp + gln-L + h2o --> amp + asn-L + glu-L + h + ppi	-0.0	-0.0	0.221124445689	0.661921089139	0.105925093776	0.174077411952	-0.0	pha	na
TCM5011f	fa17c9crn[c] --> fa17c9crn[m]	0.0388004284487	0.134914827468	-0.0	0.271460318332	0.419724984044	0.457378523032	0.191547845334	mus	hyp
TCE0346r	(3) na1[e] + sel[e] <==> (3) na1[c] + sel[c]	nan	nan	nan	nan	nan	nan	nan	na	na
RCC0072f	fa13p0iso + malcoa + (2) nadph + (3) h --> fa15p0iso + coa + (2) nadp + h2o + co2	-0.0	0.00969575568164	0.237057291714	-0.0	-0.0	-0.0	-0.0	na	na
TCE1311f	ac[e] <==> ac[c]	0.926840035677	0.757265232191	0.821696260686	0.767836901749	0.797644428935	0.748967280074	0.67931105713	na	na
RC06364f	[c] : akac2g + cdpea <==> akac2gpe + cmp + h	0.00709428979876	0.104317605107	0.571930063541	0.101160980551	0.00689196673697	0.108247094682	0.00565787581872	int	na
TCE5337r	glyc3p[e] <==> glyc3p[c]	0.812652775652	0.58172454882	1.0	0.527300889288	0.589681173495	0.801183530312	0.759312659252	int	na
RC02294f	[c] : pi + rnam <==> h + ncam + r1p	-0.0	0.602492745918	0.595596960479	-0.0	0.117584859469	-0.0	-0.0	gli	int
RM03524f	[m] : cys-L + cyan <==> h2s + cyanala + h	-0.0	-0.0	0.473513698539	-0.0	0.800618351005	-0.0	-0.0	hyp	int
TCE5337f	glyc3p[e] <==> glyc3p[c]	0.735269676737	0.628799619732	0.822156021517	0.716663721901	0.612455117025	0.848797302681	0.916538036351	na	na
RC00507f	paps + h2o --> so4 + pap + (2) h	-0.0	0.678418719508	-0.0	-0.0	0.369296560369	0.115268978817	0.164890601088	gli	hyp
RC04286f	[c] : ahdt --> 6pthp + pppi	-0.0	-0.0	0.702610158904	-0.0	0.702361781185	-0.0	-0.0	int	hyp
TCE1311r	ac[e] <==> ac[c]	0.674440445494	0.674440445494	0.738029384151	0.674440445494	0.674440445494	0.674440445494	0.674440445494	na	na
RC06364r	[c] : akac2g + cdpea <==> akac2gpe + cmp + h	nan	nan	nan	nan	nan	nan	nan	na	na
RC01187f	[c] : h2o + mi3p-D --> inost + pi	0.457777691688	0.606450469135	0.270650065488	0.323237421117	0.418347150611	0.239350143826	0.64278542193	neu	gli
RC00549f	[c] : atp + ribflv --> adp + fmn + h	0.265237413461	0.42826473804	0.253851694173	0.263464439904	0.280609785098	-0.0	-0.0	gli	na
TCM1279r	lac-D[c] <==> lac-D[m]	0.812217458031	-0.0	0.498464461992	-0.0	0.59321637754	0.545437223667	0.637707794232	gon	na
RC01127f	[c] : h2o + imp <==> fprica	-0.0	-0.0	0.743041170948	-0.0	-0.0	-0.0	0.676618684757	int	neu
TCM1279f	lac-D[c] <==> lac-D[m]	-0.0	0.477389632708	0.618123563075	0.283158718978	0.728766494233	0.739289225086	0.362369407578	mus	hyp
RC00115f	[c] : gthox + h + nadph --> (2) gthrd + nadp	0.491442313995	0.28483992367	0.488700515787	0.778403506317	0.612822030095	0.282787108774	0.329177082993	pha	hyp
RCC0103f	[x] : coa + h2o + nad + o2 + fa17p0isocoa --> accoa + h + h2o2 + nadh + fa15p0isocoa	-0.0	-0.0	0.348150002362	-0.0	0.0500243059636	-0.0	-0.0	na	na
TCE5005f	adocbl[e] + atp[c] + h2o[c] --> adocbl[c] + adp[c] + h[c] + pi[c]	nan	nan	nan	nan	nan	nan	nan	na	na
RC06518f	[c] : dhcrm_ce + h2o --> Rtotal + sphgn_ce	-0.0	-0.0	-0.0	0.613939782685	-0.0	-0.0	-0.0	pha	na
TCE1298f	xyl-D[e] <==> xyl-D[c]	-0.0	0.907511908839	0.797199735107	0.828022388914	0.897562291395	0.422761375247	0.58968450631	na	na
TCE5083r	xanate[c] <==> xanate[e]	nan	nan	nan	nan	nan	nan	nan	na	na
TCM0217f	mal-L[c] + so3[m] <==> mal-L[m] + so3[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
TCE1159r	succ[e] <==> succ[c]	0.687005909871	0.538625801762	0.629179719866	0.552914871236	0.60568842558	0.824918697832	0.637188083474	na	na
RMC0096f	[m] : (2) coa + (2) h2o + (2) nad + (2) fad + eicostetcoa --> (2) accoa + (2) h + (2) fadh2 + (2) nadh + fa16p4n3coa	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
TCE1298r	xyl-D[e] <==> xyl-D[c]	-0.0	0.869627912051	0.652154727766	0.790972626592	0.790148905346	0.371857047963	0.549712206011	na	na
TCE5083f	xanate[c] <==> xanate[e]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RCC0181f	atp + selcys + trnasec --> amp + ppi + sectrna	0.749764206041	0.533122071898	0.581908432952	0.623098841993	0.552267383483	0.619647939583	0.427892005474	na	na
TCM0217r	mal-L[c] + so3[m] <==> mal-L[m] + so3[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
TCM0177f	3aib[m] --> 3aib[c]	-0.0	-0.0	0.433060695488	-0.0	0.311160158779	0.949542757523	0.236425365307	mus	int
RC08707f	pepasp_acgamam + h2o <==> acBgamam + pepasp + h	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RM03026f	[m] : 3hbcoa <==> b2coa + h2o	nan	nan	nan	nan	nan	nan	nan	na	na
RMC0116f	[m] : coa + stcrn --> crn + stcoa	-0.0	-0.0	0.496760598082	-0.0	0.38557251178	0.402749571774	-0.0	int	na
RC08707r	pepasp_acgamam + h2o <==> acBgamam + pepasp + h	-0.0	0.130588066748	0.0601353595176	0.09666350792	0.0766493374081	0.136291181713	0.172735154392	na	na
RM03026r	[m] : 3hbcoa <==> b2coa + h2o	0.178962376816	0.150578528249	0.675980455831	0.228448393278	0.39231272192	0.434801143837	0.0422586944959	int	na
RC02750f	[c] : atp + drib --> 2dr5p + adp + h	-0.0	-0.0	0.857895915742	-0.0	-0.0	-0.0	-0.0	int	na
RC02088f	[c] : damp + h2o --> dad-2 + pi	-0.0	-0.0	0.568440410541	-0.0	-0.0	-0.0	0.301875790204	int	neu
RCC0050r	[x] : cholcoads + h2o + nad <==> cholcoaone + nadh + h	nan	nan	nan	nan	nan	nan	nan	na	na
TCE5340f	hgentis[c] <==> hgentis[e]	-0.0	-0.0	1.0	-0.0	0.716927632123	-0.0	-0.0	int	hyp
TCE5315f	imp[e] <==> imp[c]	0.953035848889	1.0	0.960629257992	0.843824104863	0.8086670097	0.747246108449	0.741635716937	na	na
TCE5340r	hgentis[c] <==> hgentis[e]	-0.0	0.64731783699	0.830393584896	-0.0	0.798707808483	-0.0	0.562754917089	int	hyp
TCM0160f		nan	nan	nan	nan	nan	nan	nan	na	na
TCE5379f	pail[c] --> pail[e]	0.209415135321	0.23153118963	-0.0	0.222720188688	0.431989744149	0.262996058159	0.216884184753	hyp	na
RCC0050f	[x] : cholcoads + h2o + nad <==> cholcoaone + nadh + h	-0.0	-0.0	0.51731570883	0.0220915152713	0.116580406167	0.0193269269045	-0.0	int	hyp
m4masn[c]f		0.477085365142	0.256478035031	0.19998555458	0.333017869363	0.389453799158	0.291322087623	0.280818238069	na	na
TCE5315r	imp[e] <==> imp[c]	0.998324207026	0.883352899834	0.774158075838	0.962406145982	0.905294250254	0.910470022786	0.967084986694	na	na
RM01465f	[m] : nad + thr-L <==> 2aobut + h + nadh	-0.0	-0.0	-0.0	-0.0	0.849459024206	-0.0	-0.0	hyp	na
TCE0627f	o2s[c] <==> o2s[e]	-0.0	-0.0	1.0	-0.0	-0.0	-0.0	-0.0	int	na
RC04173f	[c] : 3php + glu-L <==> akg + pser-L	0.0768064133172	0.155282888831	0.694854453298	0.11354732103	0.50256205059	0.0355248980343	0.487386494995	int	na
TCE5308f	xol27oh[c] --> xol27oh[e]	-0.0	0.870236435807	-0.0	-0.0	0.920950321698	-0.0	0.814793150204	hyp	na
RCC0061f	odecoa + (2) focytb + o2 --> lnlccoa + (2) ficytb + (2) h2o	0.0463504262318	0.0446215523976	0.730327954233	0.0441212077823	0.294091863028	0.0344053290661	0.0375545538185	int	hyp
RC01070f	[c] : fdp <==> dhap + g3p	0.390982028193	0.523116867373	0.483211830042	0.544055938353	0.591365445528	0.959606188545	0.910973748698	mus	neu
RC08224f	[c] : selnp + serptrna <==> h + ppi + sectrna	0.673510432196	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	gon	na
RC04173r	[c] : 3php + glu-L <==> akg + pser-L	nan	nan	0.720184475627	nan	nan	nan	nan	na	na
RM01465r	[m] : nad + thr-L <==> 2aobut + h + nadh	-0.0	-0.0	-0.0	-0.0	0.688163485052	-0.0	-0.0	hyp	na
TCE0627r	o2s[c] <==> o2s[e]	0.97112081068	0.987839038088	0.726807527134	0.945946207912	0.987717817032	0.936487211269	0.976812708618	na	na
RC01070r	[c] : fdp <==> dhap + g3p	0.238339691824	0.309519437811	0.35724812388	0.329852255351	0.330165847612	0.662548763991	0.520329626465	mus	neu
TCM5053f	lnlccrn[c] --> lnlccrn[m]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RC08224r	[c] : selnp + serptrna <==> h + ppi + sectrna	nan	nan	nan	nan	nan	nan	nan	na	na
TCM5060f	mthgxl[c] --> mthgxl[m]	0.783441112888	-0.0	0.434499309118	-0.0	0.611205054779	0.551667236149	0.613281573517	gon	na
TCE5383r	gluside_ce[c] <==> gluside_ce[e]	0.285104809741	0.135922886068	nan	0.427501004157	0.139608302398	0.816058557621	0.147851484699	mus	pha
RC02577f	[c] : 12ppd-R + nadp <==> lald-D + nadph + h	-0.0	0.94699351652	0.540463691145	0.703812036636	0.705446302265	0.181606257222	0.339063499574	gli	na
RC02396f	[c] : accoa + crn --> acrn + coa	-0.0	0.211514960362	0.891657109855	0.187266507701	0.193226021011	0.303600673794	0.275014780382	int	na
TCM0139f	fum[c] + so3[m] <==> fum[m] + so3[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RC02186f	[c] : doldp + pi <==> dolp + ppi	0.505855067069	0.21272366936	0.141178451884	0.335411080443	0.402056287007	0.286637776213	0.259864042211	na	na
TCM0139r	fum[c] + so3[m] <==> fum[m] + so3[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
TCM2004r	pe[c] <==> pe[m]	0.216026518715	0.404518906599	0.484198933891	0.394062634155	0.334673722986	-0.0	0.388950223041	na	na
RC01206f	[c] : chitin + h2o --> acgam	0.0631942831523	0.0237861948911	0.0253700052172	0.425944194498	0.0220712239884	-0.0	-0.0	pha	na
TCE5112f	dopa[e] --> dopa[c]	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	na	na
RM08766f	[m] : 34hpl --> T4hcinnm + h2o	0.0628584592967	0.0649338501703	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
TCE5396r	Rtotal[e] <==> Rtotal[c]	0.195430171727	0.193383566714	0.565983492342	0.218298204248	0.450349256512	0.244125291392	0.182235568009	na	na
TCM1289r	hmgcoa[c] <==> hmgcoa[m]	-0.0	0.0223089441707	0.585886705491	0.414735034412	0.28593264966	0.547115877595	0.298965545342	int	mus
RCC0109f	[c] : crn + odecoa --> coa + odecrn	-0.0	-0.0	0.624890895113	-0.0	0.388397192752	0.0380639557967	-0.0	int	hyp
RC04300f	[c]: dopa + h2o + o2 --> 34dhpac + nh4 + h2o2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RM01082f	[m] : mal-L <==> fum + h2o	0.455930037622	0.464621377001	0.524999854369	0.517279344657	0.317255461074	1.0	0.620081552762	mus	neu
RM04744r	[m] : 3hdcoa <==> dc2coa + h2o	0.00195746412669	0.0145537571506	0.526698721006	0.175310139485	0.430772366366	0.647219212534	0.0208021893485	mus	int
RC01496r	Rtotalcoa + sphings_ce <==> coa + crm_ce + h	0.135731021585	0.0916717395333	-0.0	0.178514551468	0.0824511909869	0.0897166789831	0.0624594350724	na	na
RMC0121f	[m] : coa + fa15p0isocrn --> crn + fa15p0isocoa	0.00347844691068	0.0272028166618	0.411375047749	0.0594585453634	0.119239205151	0.105096082677	0.0397560564073	int	na
SNK1002f	caphis -->	0.987309468325	0.930512023359	-0.0	0.819312813802	0.896970854916	0.807177654981	-0.0	na	na
RC00355f	[c] : akg + asp-L <==> glu-L + oaa	-0.0	0.565237886609	0.49615634644	0.418575791498	0.555178326424	0.830771711912	0.695238926008	mus	neu
TCE5396f	Rtotal[e] <==> Rtotal[c]	0.474009442945	0.269106134683	nan	0.54331843542	0.24857480943	0.282763288845	0.211968798791	na	na
TCM0115f		nan	nan	nan	nan	nan	nan	nan	na	na
RM04744f	[m] : 3hdcoa <==> dc2coa + h2o	nan	nan	nan	nan	nan	nan	nan	na	na
RC01496f	Rtotalcoa + sphings_ce <==> coa + crm_ce + h	0.117941976012	0.0439448222816	0.121795327842	0.605402248967	0.0360095955703	0.0411311704768	0.0242392749926	pha	na
RCC0210f	[c] : lgnccoa + (2) malcoa + (4) nadph + (6) h --> fa28p0coa + (2) co2 + (2) coa + (2) h2o + (4) nadp	-0.0	-0.0	0.516166815998	-0.0	0.208585939509	-0.0	-0.0	int	hyp
RM01082r	[m] : mal-L <==> fum + h2o	0.455930037622	0.464621377001	0.449437939904	0.517279344657	0.317255461074	1.0	0.620081552762	mus	neu
RC01794f	[c] : dhbpt + h + nadph --> nadp + thbpt	0.503559524328	0.494040292362	-0.0	-0.0	0.893328198454	-0.0	0.693150102851	hyp	neu
RC03542f	[c] : aprop + (2) h2o <==> ala-L + nh4	-0.0	-0.0	-0.0	-0.0	0.835381532794	-0.0	-0.0	hyp	na
RM00751f	[m] : thr-L <==> acald + gly	-0.0	0.334830858961	0.523987388781	-0.0	-0.0	-0.0	-0.0	int	gli
RC01641r	[c] : s7p + g3p <==> r5p + xu5p-D	0.310135503434	0.252599127271	0.539632056176	0.260392978069	0.210804816154	0.138310532843	0.193585504078	int	na
TCM0082f		nan	nan	nan	nan	nan	nan	nan	na	na
RC03542r	[c] : aprop + (2) h2o <==> ala-L + nh4	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	-0.0	hyp	na
RC03038f	[c] : ala-L + atp + trnaala --> alatrna + amp + ppi	0.376920481752	0.274542752213	0.224386160661	0.401318406127	0.373284329584	0.460685671865	0.308590547358	na	na
RC07396f	[c] : 2kmb + glu-L --> akg + met-L	-0.0	0.235872213938	0.18158968544	0.0345554532819	-0.0	-0.0	0.0584921730469	na	na
RC01641f	[c] : s7p + g3p <==> r5p + xu5p-D	0.31194519021	0.25161182101	0.554659318524	0.249572149658	0.223674336572	-0.0	0.218306274771	int	na
TCE5023f	atp[c] + h2o[c] + mobd[e] --> adp[c] + h[c] + mobd[c] + pi[c]	-0.0	0.714083972637	0.415355178829	0.544171193613	0.745263737574	0.4244237884	-0.0	hyp	gli
RMC0118f	[m] : coa + fa11c3crn --> crn + fa11c3coa	-0.0	-0.0	0.860946342226	-0.0	0.239949334162	-0.0	-0.0	int	hyp
TCM0095f	h2o2[c] <==> h2o2[m]	0.620982147492	0.556560155285	0.617617685346	0.681740654779	0.704204909383	0.578628514841	0.480732941294	na	na
RC00257f	[c] : atp + dnad + gln-L + h2o --> amp + glu-L + h + nad + ppi	0.44792361836	-0.0	0.523725305955	0.256515065761	-0.0	0.20751382359	0.289710184731	int	gon
RM02085r	[m] : 3mgcoa + h2o <==> hmgcoa	nan	nan	nan	nan	nan	nan	nan	na	na
TCM0095r	h2o2[c] <==> h2o2[m]	0.584586784424	0.665888746728	0.928246738654	0.562261127411	0.729172820948	0.573836339013	0.565367033436	na	na
DMN0022f	fad -->	0.758119182095	0.748326552701	-0.0	0.745255709178	0.747623953856	0.748989919728	0.749417975515	na	na
RC00277f	[c] : h2o + o2 + pyam5p --> h2o2 + nh4 + pydx5p	0.905313151991	0.520590758748	-0.0	-0.0	0.639819680065	-0.0	0.599183880253	gon	na
RM08771f	[m] : 3npdhb + amet --> 3npdhb_me + ahcys + h	0.321413813268	0.313259343814	0.407752224323	-0.0	0.369830296168	-0.0	0.302222754482	na	na
TCM0172f	dgdp[c] + dtdp[m] --> dgdp[m] + dtdp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RM02085f	[m] : 3mgcoa + h2o <==> hmgcoa	0.310881026838	0.0137432844973	0.588437426201	0.381145310584	0.253131411475	0.600150588665	0.212758880386	mus	int
RC00181f	amp + h2o + h --> imp + nh4	-0.0	0.17048682534	0.836084157747	0.166653434007	0.148508871288	0.212607477918	0.383978057937	int	neu
TCE0621r	oh1[c] + thf[e] <==> oh1[e] + thf[c]	0.999995915745	0.734389041416	0.910379307958	0.557771162072	0.95999051029	0.558640623429	0.678331733625	na	na
RC10951f	[c]: atp + pail --> adp + h + pail5p	0.0900623216702	0.223830561901	0.466896419813	0.279915097196	0.223479347707	0.129040474963	0.1872266808	na	na
RC00893f	[c] : cys-L + o2 --> 3sala + (2) h	-0.0	-0.0	-0.0	-0.0	0.840072852869	-0.0	-0.0	hyp	na
TCE1306r	gly[e] <==> gly[c]	0.646700626531	0.57261779119	1.0	0.75630321158	0.667718688349	0.568294326894	0.557848945183	int	pha
TCE0374f	retinol[e] --> retinol[c]	0.935632477782	0.688430845579	0.997945987809	0.787945075424	0.795903178164	0.770853367689	0.585177584594	int	gon
RC01463f	[r] : chsterol + h + nadph + o2 --> h2o + nadp + xol7a	-0.0	-0.0	0.866888115121	0.884470670542	0.298639218738	0.043479466235	-0.0	pha	int
TCE0450r	pydx[e] <==> pydx[c]	0.992551227179	0.774991388296	0.707930540897	0.703246709919	0.868286054046	0.834907030446	0.797297638869	na	na
TCM1027f	thcholstoic[m] <==> thcholstoic[c]	-0.0	0.397383163849	-0.0	0.0599231688702	0.256507229022	0.020698739172	-0.0	na	na
