	rxn	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons	primary	secondary
TCE5103f	sphs1p_ce[c] <==> sphs1p_ce[e]	0.0188578526811	0.0179482043208	0.365324065678	0.0196598542189	0.0181246743055	0.0239091759957	0.0181754603035	NA	NA
RCC0206f	[c] : ascr3coa + nad + h2o + coa --> ascr1coa + nadh + accoa + h	-0.0	-0.0	0.653250589746	-0.0	0.165838630015	-0.0	-0.0	int	hyp
RC08761f	[c] : nadph + o2 + thcholst --> h2o + nadp + thcholstoic	-0.0	0.516247196232	0.127907712999	0.0705206407272	0.254647304293	0.0250151991621	-0.0	gli	hyp
TCE5334r	34hpp[e] <==> 34hpp[c]	0.863709350956	0.724843718781	0.806960185675	0.661304699108	0.854730424985	0.974202743563	0.745868773173	NA	NA
TCE1312f	h2o[e] <==> h2o[c]	0.897746136667	0.813585360113	0.736994827076	0.931536680627	1.0	0.918556738325	0.931539638168	NA	NA
TCE5361r	5oxpro[e] + 2.0 na1[e] <==> 5oxpro[c] + 2.0 na1[c]	-0.0	-0.0	-0.0	0.850041683678	0.757161941193	-0.0	-0.0	pha	hyp
RM00248r	[m] : glu-L + h2o + nadp <==> akg + h + nadph + nh4	0.675717677007	0.154211664437	0.913526406967	0.527804774882	0.402135737721	0.770814639014	0.183583912129	int	mus
TCE1312r	h2o[e] <==> h2o[c]	0.900704244722	0.861332683954	0.78685374094	0.764080648105	1.0	0.86074274557	0.709706851053	NA	NA
TCE5361f	5oxpro[e] + 2.0 na1[e] <==> 5oxpro[c] + 2.0 na1[c]	-0.0	-0.0	0.801726277312	-0.0	0.532737742687	0.51922311935	-0.0	int	NA
TCE5334f	34hpp[e] <==> 34hpp[c]	0.773153848638	0.835759795059	1.0	0.789078485468	0.929544549506	0.826070279503	0.860002595158	NA	NA
TCE0739f	adprib[e] --> adprib[c]	0.757800521827	0.851239912758	0.718530971067	0.616897333299	0.692083512012	0.570974280052	0.91706483173	NA	NA
RM00248f	[m] : glu-L + h2o + nadp <==> akg + h + nadph + nh4	0.664014923336	0.152262510873	0.913526406967	0.486069782242	0.38975235921	0.722087196627	0.183583912129	int	NA
RCC0148f	[c] : atp + coa + fa17c9 --> amp + ppi + fa17c9coa	nan	nan	0.795498935258	nan	nan	nan	nan	NA	NA
RM03425f	[m] : gly + h + lpro <==> alpro + co2	0.0128430444265	-0.0	0.857344124173	-0.0	0.100748231954	-0.0	-0.0	int	hyp
RC00548f	[c] : fmn + h2o --> pi + ribflv	0.115053264918	0.471767980551	0.460267390222	0.159069502708	0.124621711947	0.216660696258	0.124027540898	gli	int
TCM1289f	hmgcoa[c] <==> hmgcoa[m]	0.422733245083	0.33684451546	0.685194393429	0.329292279681	0.323441141907	0.342150897826	-0.0	int	gon
RC04480r	Rtotal2coa + acg3pe <==> coa + pe	0.616838756399	0.303761567343	0.677335655176	0.3477626793	0.388618608989	0.414874118565	0.277797077599	int	gon
TCM1278f	acrn[c] --> acrn[m]	-0.0	0.255908622628	0.885275055601	0.27796427411	0.279477273542	0.326267535704	0.2307540211	int	NA
RC04480f	Rtotal2coa + acg3pe <==> coa + pe	0.49660106931	0.329431261767	0.679320543445	0.31031982559	0.368125595749	0.407141778096	0.249653362279	int	gon
RM03425r	[m] : gly + h + lpro <==> alpro + co2	0.0125256288811	-0.0	0.823366235928	-0.0	0.0980112887308	-0.0	-0.0	int	hyp
TCE5066f	selnt[c] <==> selnt[e]	0.619533683194	0.781487137111	0.716923806791	0.793159504164	0.817756057211	0.451268346543	0.645840637775	NA	NA
UPK0074r	(3.36081) sideMet[e] + f26bp[c] <-- 	0.875966936771	0.370994859936	0.639424214671	0.3362728068	0.636975807668	0.906897520441	0.617423658328	mus	gon
RC00851f	[c] : Rtotalcoa + glyc3p --> alpa_pl + coa	0.504783356586	0.236402473924	0.716461813279	0.318114050431	0.373046322289	0.433012569137	0.272137844543	int	gon
TCM1078r	4hpro-LT[c] <==> 4hpro-LT[m]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01026f	[c] : ach + h2o --> ac + chol + h	-0.0	0.0525208535597	0.0736480977588	0.135436515049	0.0750468677971	0.0330056699778	0.657094259223	neu	NA
TCE1185f	xan[e] <==> xan[c]	0.285533363918	0.785523513347	1.0	-0.0	0.240665980254	-0.0	0.231913008893	int	gli
TCE1150f		nan	nan	nan	nan	nan	nan	nan	NA	NA
BIO0100f	[c]: (0.202508) collg + (0.204599) glycogen + (0.058654) Glycans + (0.188823) RNA + (0.129849) PhosphoL + (0.029368) tre + (0.0001) biomass_minor + (1.152647) prot_mito + (0.117468) tag + (4.028712) prot_other --> Biomass	-0.0	0.327197965503	-0.0	0.427682860573	-0.0	0.512543150905	0.333735698135	mus	pha
RCC0139f	[c] : gtp + h + g1p <==> gdpg + ppi	-0.0	-0.0	-0.0	-0.0	-0.0	0.164866993677	0.365608505614	neu	mus
TCE1185r	xan[e] <==> xan[c]	-0.0	0.730594484396	0.889870089103	-0.0	0.247914290117	-0.0	-0.0	int	gli
RCC0126f	[x] : coa + h2o + nad + o2 + stcoa --> accoa + h + h2o2 + nadh + pmtcoa	-0.0	-0.0	0.685383250197	-0.0	0.0612797735745	-0.0	-0.0	int	NA
RM01939f	[m] : L2aadp + akg <==> 2oxoadp + glu-L	-0.0	-0.0	-0.0	-0.0	0.722239723227	-0.0	-0.0	hyp	NA
TCE1169r	pnto-R[e] <==> pnto-R[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM00513f	[m] : atp + cytd --> adp + cmp + h	0.67093817795	0.153203258803	0.225189104357	0.453377571365	0.142733800318	0.455574902531	0.29599504067	gon	NA
RM02480f	[m]: apocytc + pheme <==> focytC	0.379546513037	0.321219090883	0.301088036141	0.382747675391	0.297266102696	0.568852205171	0.340352043505	NA	NA
RCC0228f	[c] : ascr5coa + h2o --> ascr5 + coa + h	-0.0	-0.0	0.527622065093	-0.0	0.214288430989	-0.0	-0.0	int	hyp
RC01827f	[c] : s7p + g3p <==> e4p + f6p	0.341848916705	0.299857507893	0.6868807013	0.325017552023	0.252005099879	0.181980037475	0.233217475129	int	NA
RM01939r	[m] : L2aadp + akg <==> 2oxoadp + glu-L	nan	nan	nan	nan	nan	nan	nan	NA	NA
DMN0083f	l2fn2m2masn -->	0.424820502616	0.262431688121	0.172377577077	0.339230156784	0.41052554029	0.330978198405	0.313130248013	NA	NA
TCE1169f	pnto-R[e] <==> pnto-R[c]	0.578249435183	0.40038893961	0.526098148694	0.361279113563	0.410890153154	0.416392425585	0.3339612374	NA	NA
RM02480r	[m]: apocytc + pheme <==> focytC	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM01251f	[m] : 1pyr5c + (2) h + nadph --> nadp + pro-L	0.497376801073	-0.0	0.44792750837	0.20840619511	0.332803333266	0.418058023339	0.281783346005	NA	NA
TCM0196r	chol[c] <==> chol[m]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC00961f	[c] : h2o + idp <==> h + imp + pi	0.469198903378	0.404550872095	0.602345802918	0.739413341511	0.522872075472	0.186515945922	0.158035967773	pha	int
RC03601f	[c] : acser + seln <==> ac + selcys	-0.0	0.60471970628	0.554796856817	0.481025429141	0.769692553902	0.379207567546	0.942095342004	neu	hyp
TCE5316f	aicar[e] <==> aicar[c]	-0.0	-0.0	0.899154857173	-0.0	-0.0	-0.0	0.561933609299	int	neu
TCM1078f	4hpro-LT[c] <==> 4hpro-LT[m]	0.266408554184	0.420150242527	0.199787780018	0.298576382297	0.525954957681	0.662509859364	0.266703851801	mus	hyp
TCE0660f	mthgxl[c] --> mthgxl[e]	0.74626931727	0.809911666571	0.797443812863	0.817854583445	0.834205772792	0.91492819724	0.907400462539	NA	NA
TCM0161f		nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM0196f	chol[c] <==> chol[m]	0.900554223255	-0.0	0.692159355806	-0.0	0.624441474856	0.585755455708	-0.0	gon	NA
RCC0051f	polyadprib + h2o --> adprib	0.584437601045	0.201430537004	0.729615483415	0.233353861722	0.272339987273	0.070563557566	0.246142748339	int	gon
TCE5316r	aicar[e] <==> aicar[c]	-0.0	-0.0	0.858964380138	-0.0	-0.0	-0.0	0.661836743191	int	neu
DMN0001f	[c] : pydx5p -->	0.960280021236	0.763084681992	-0.0	-0.0	0.7951270908	-0.0	0.897548832969	NA	NA
TCE5376f	gthrd[c] --> gthrd[e]	0.884942835517	0.85574571016	0.862364570765	0.759927147286	0.665130966011	0.630479450075	0.622912223654	NA	NA
RC03601r	[c] : acser + seln <==> ac + selcys	-0.0	0.327315302629	0.331518532484	0.281546890699	0.475568483578	0.26396319408	0.760169130336	neu	hyp
RC02094f	[c] : atp + dtmp <==> adp + dtdp	0.522221174596	-0.0	0.268186124673	-0.0	0.636383747216	-0.0	-0.0	hyp	gon
RC01711f	pydxn + o2 --> pydx + h2o2	0.943247218557	0.564081735013	0.494902732366	0.475178729992	0.702509677194	0.649569777988	0.594588789633	gon	NA
RC01960f	[c] : Lkynr + h + nadph + o2 --> h2o + hLkynr + nadp	-0.0	-0.0	-0.0	-0.0	0.806976294112	-0.0	-0.0	hyp	NA
TCM5061r	fe3[c] <==> fe3[m]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC07377f	[c] : pchol + ser-L <==> chol + ps	-0.0	0.390006935797	0.471509054512	0.31889622174	0.346191781465	0.184405921431	0.359752535469	NA	NA
RCC0060f	[c] : dhcrm_ce + h + nadh + o2 --> crm_ce + (2) h2o + nad	0.0615674107941	0.0550973495229	0.324372088908	0.0657579668226	0.0555539080916	0.0587411019574	0.0540118450669	NA	NA
RC02094r	[c] : atp + dtmp <==> adp + dtdp	0.416769405025	-0.0	0.350146497055	0.314525623847	0.69932939997	-0.0	-0.0	hyp	NA
RC08766f	[c] : 34hpl --> T4hcinnm + h2o	0.747292118171	0.760802808411	0.927722421443	0.765634276822	0.854191298085	0.855421753302	0.821254333657	NA	NA
TCM5061f	fe3[c] <==> fe3[m]	0.370943783358	0.23748004685	0.20234168224	0.379736333985	0.253936644067	0.526559743903	0.294570577898	NA	NA
RC07377r	[c] : pchol + ser-L <==> chol + ps	-0.0	0.769751924127	nan	0.657597671525	0.817806636484	0.851021937148	0.751339555841	NA	NA
RMC0016r	[m] : 1p3h5c + h + h2o <==> 4hglusa	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01759f	[c] : arab-L + h + nadph <==> abt + nadp	-0.0	0.993504004207	0.357266585109	0.543676044949	0.551285356209	0.11263334897	0.196423423323	gli	NA
TCE5350r	4tmeabutn[c] + na1[c] <==> 4tmeabutn[e] + na1[e]	-0.0	-0.0	1.0	0.549242421961	0.540784086781	-0.0	-0.0	int	NA
RCC0173f	[r]: (3) pcollg_diS --> pcollg_tri	0.408898409262	0.290188342712	0.223840059431	0.425594925574	0.283359388471	0.367870586157	0.284648592369	NA	NA
RC01759r	[c] : arab-L + h + nadph <==> abt + nadp	-0.0	0.987872153024	0.356956352382	0.540594122215	0.551274276974	0.113053731111	0.199386350707	gli	NA
TCE5350f	4tmeabutn[c] + na1[c] <==> 4tmeabutn[e] + na1[e]	-0.0	-0.0	0.942891629989	-0.0	0.658159944597	0.726423137079	0.671269127007	int	NA
RCC0073f	fa15p0iso + malcoa + (2) nadph + (3) h --> fa17p0iso + coa + (2) nadp + h2o + co2	-0.0	0.0111008216797	0.337556395471	-0.0	-0.0	-0.0	-0.0	NA	NA
RC07641f	(2) atp + hco3 + nh4 --> (2) adp + cbp + (2) h + pi	0.126242299876	0.0753368628174	0.556853639392	0.209397778292	0.165171386261	0.363456019426	0.193901840889	int	mus
RC01000f	[c] : 2hb + nad <==> 2obut + h + nadh	-0.0	0.369485261987	-0.0	0.136947290946	0.335863202081	0.709075974567	0.955125124696	neu	mus
TCE5318f	nicrnt[e] <==> nicrnt[c]	0.745514101029	0.777304286921	0.824956481712	0.441887912185	0.337191883534	0.551678170318	0.574634946525	NA	NA
RM03815f	[m] : dhlpro + nad <==> h + lpro + nadh	0.0282915754127	-0.0	0.84075635876	-0.0	0.166619839712	-0.0	-0.0	int	hyp
RCC0113f	[c] : crn + eicostetcoa --> coa + eicostetcrn	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
RC01951r	[c]: h + fuc1p-L + gtp <==> gdpfuc + ppi	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM03815r	[m] : dhlpro + nad <==> h + lpro + nadh	0.0270118622849	-0.0	0.813344383912	-0.0	0.160183011173	-0.0	-0.0	int	hyp
TCM5010f	fa11c3crn[c] --> fa11c3crn[m]	-0.0	-0.0	0.864999901345	-0.0	-0.0	-0.0	-0.0	int	NA
RC01000r	[c] : 2hb + nad <==> 2obut + h + nadh	-0.0	0.277191829374	-0.0	0.105639778105	0.282461455031	0.531608509969	0.65742017036	neu	mus
TCE5318r	nicrnt[e] <==> nicrnt[c]	0.771064613335	0.639273455903	0.844343608249	0.537107498355	0.590972637372	0.564733214076	0.572965701722	NA	NA
RC01951f	[c]: h + fuc1p-L + gtp <==> gdpfuc + ppi	-0.0	0.210881790211	0.142508046716	-0.0	0.383997147559	0.314046083289	0.308785827058	NA	NA
RM04746r	[m] : 3hocoa <==> h2o + oc2coa	0.0984884625076	0.0152840951457	0.596410016524	0.128247612696	0.343697423483	0.529858899802	0.0686172118856	int	mus
TCE5020f	ribflv[e] --> ribflv[c]	0.514308623672	0.361880098883	-0.0	-0.0	0.338953863137	-0.0	-0.0	gon	NA
RC01793f	[c] : dhbpt + h + nadh --> nad + thbpt	0.499472421468	0.499627977788	-0.0	-0.0	0.885361784825	-0.0	0.730913739036	hyp	neu
TCM0181r	fum[c] + so4[m] <==> fum[m] + so4[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
SNK1003f	pdipht -->	0.847369961748	0.836735252812	-0.0	0.784759802218	0.830051540564	0.819104941132	-0.0	NA	NA
RC03284f	[c] : 3htmelys --> 4tmeabut + gly	-0.0	-0.0	0.948599093549	-0.0	0.671289606549	0.723514293449	0.701697660812	int	NA
TCM0081f	dadp[c] + dtdp[m] --> dadp[m] + dtdp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
TCM0154f		nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM0181f	fum[c] + so4[m] <==> fum[m] + so4[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
RC02295r	[c] : h + nac + r1p <==> nicrns + pi	-0.0	0.521622929911	0.521990994118	-0.0	0.0934114493276	-0.0	-0.0	int	gli
RM01608r	[m] : 3hpp + nad <==> h + msa + nadh	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC00256f	[c] : gln-L + h2o --> glu-L + nh4	0.198848871323	0.224419924318	0.429191096211	0.314855145381	0.256960979319	-0.0	0.70534134138	neu	int
RC03956f	gthrd <==> pchltn + gly	0.86111438235	0.443781679213	0.404352988634	0.771942266228	-0.0	0.525647042433	-0.0	gon	pha
TCM0096f		nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE5019f	atp[c] + h2o[c] + (2) k[e] + (3) na1[c] --> adp[c] + h[c] + (2) k[c] + (3) na1[e] + pi[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
DMN0023f	[m]: fad -->	0.745699873678	0.741969338878	-0.0	0.738908840573	0.737911436599	-0.0	-0.0	NA	NA
RC02295f	[c] : h + nac + r1p <==> nicrns + pi	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM01608f	[m] : 3hpp + nad <==> h + msa + nadh	-0.0	-0.0	0.525691854571	-0.0	0.12552955487	-0.0	-0.0	int	hyp
RM08772f	[m] : 3npdhb_me + h --> 2np6mep + co2	0.314544992195	0.323800878181	0.40245265661	-0.0	0.373819820697	-0.0	0.30305976422	NA	NA
RC01252f	[r] : akg + o2 + pro-L --> 4hpro-LT + co2 + succ	0.15153048482	0.421946350001	0.11004674019	0.214381058156	0.582766546969	0.602087268173	0.17475020455	mus	hyp
RC03956r	gthrd <==> pchltn + gly	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM0176f	pheme[m] <==> pheme[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC00722f	[c] : atp + idp <==> adp + itp	0.55999769689	0.436162247993	0.218636671104	0.754416974677	0.559676111714	0.276540739053	0.230617188694	pha	NA
TCE5084r	fol[c] <==> fol[e]	-0.0	0.626861207075	0.572468610186	0.562077075671	0.599428792209	0.53401757991	-0.0	NA	NA
RC06519f	[c] : dhcrm_ce + h + nadph + o2 --> crm_ce + (2) h2o + nadp	0.0619192688046	0.0554384345302	0.325557099705	0.0661368535522	0.0559184890081	0.0590430527493	0.054268288377	NA	NA
TCE5006f	pheme[e] --> pheme[c]	0.163247631369	0.299868381592	0.443558842042	8.25608639503e-05	0.296550051999	0.331713765737	6.53842179173e-05	int	NA
TCE5066r	selnt[c] <==> selnt[e]	0.798551091514	0.588096497632	0.672323650768	0.667504392372	0.690776457215	0.547049073221	0.595425955538	NA	NA
RC05969f	[c] : dolp + uacgam <==> naglc2p + ump	0.544138714945	0.23574014287	0.136875267089	0.313251102523	0.395640079232	0.283000128502	0.280802656873	gon	hyp
TCM0214f		nan	nan	nan	nan	nan	nan	nan	NA	NA
RC07168r	[c] : (2) h + mlthf + nadh <==> 5mthf + nad	0.698170023123	0.118997848502	0.869325723571	0.142167808961	0.972475451182	0.0696091447005	0.141327065983	hyp	int
RC01372f	[c] : o2 + phpyr --> 2hyoxplac + co2	-0.0	-0.0	1.0	-0.0	0.616800911129	-0.0	-0.0	int	hyp
RM04749f	[m] : 3hhcoa <==> h2o + hx2coa	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM0176r	pheme[m] <==> pheme[c]	0.272760088409	0.360097392348	0.468803180273	3.78960023412e-05	0.360671153754	0.465323095612	3.09458963109e-05	NA	NA
RC00722r	[c] : atp + idp <==> adp + itp	0.674004682501	0.59959056083	0.334530283897	0.882493702065	0.726142494453	0.373914548578	0.311356885679	pha	NA
TCE5084f	fol[c] <==> fol[e]	-0.0	0.621747912969	0.585719369546	0.573174024013	0.597001799662	0.487565249918	-0.0	NA	NA
RC05969r	[c] : dolp + uacgam <==> naglc2p + ump	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC00631r	fattyald + nad + h2o <==> Rtotal7 + nadh + (2) h	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE0611f	cl[c] + (2) so4[e] --> cl[e] + (2) so4[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC04321r	cdpchol + acakg <==> cmp + paf + h	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC03749f	[c] : gluala --> 5oxpro + ala-L	-0.0	-0.0	-0.0	0.627181029709	0.287352693054	-0.0	-0.0	pha	hyp
TCE2005f	atp[c] + h2o[c] + ps[e] --> adp[c] + h[c] + pi[c] + ps[c]	0.363744936525	0.758989711577	nan	0.740094698151	0.809396457173	0.844932630497	0.772003147467	NA	NA
RMC0097f	[m] : (4) coa + (4) h2o + (4) nad + (3) fad + (2) nadph + fa16p4n3coa --> (4) accoa + (2) h + (3) fadh2 + (4) nadh + (2) nadp + fa8p1n3coa	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
RC04321f	cdpchol + acakg <==> cmp + paf + h	-0.0	-0.0	0.393979276407	-0.0	-0.0	-0.0	-0.0	int	NA
TCE5069f	selcys[c] <==> selcys[e]	-0.0	0.603772050403	0.570335622522	0.622777745816	0.718638002377	0.56867987651	0.626229630686	NA	NA
RC02464f	[c] : sph1p_ce --> ethamp + m15hxdcal	0.463261808184	0.186835387755	0.600668472156	0.247751893711	0.304766364637	0.226703836308	0.20115537168	int	gon
TCE5099f	mobd[c] --> mobd[e]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01274f	[c] : h2o + pmtcoa --> coa + h + hdca	-0.0	-0.0	-0.0	-0.0	-0.0	0.916177255021	-0.0	mus	NA
DMN0064f	5HETE -->	0.112581054896	0.175345083114	0.375647919287	0.17432078054	0.382949055643	0.0969446042769	0.128970268334	NA	NA
RM00355r	[m] : akg + asp-L <==> glu-L + oaa	0.472746278326	0.25225200164	0.268165619997	0.296499917215	0.389734896666	0.826293738047	0.313022607624	mus	gon
TCE5100f	crmp_ce[c] <==> crmp_ce[e]	0.54948043563	0.317211118533	0.382382814419	0.611780012554	0.277670987124	0.30241869558	0.251851298829	pha	gon
RM00355f	[m] : akg + asp-L <==> glu-L + oaa	0.51259391789	0.237266355828	0.263429846142	0.30180919004	0.384947294495	0.823967536512	0.346860764519	mus	gon
RC06983r	[c] : hmgth + nad <==> Sfglutth + h + nadh	0.561573685413	0.575273097321	0.993231032609	0.417338956829	0.516670409872	0.426602008158	0.304489553734	int	NA
TCE5100r	crmp_ce[c] <==> crmp_ce[e]	0.597581325863	0.488338060448	nan	0.603058138733	0.486613074909	0.477092703513	0.511515053802	NA	NA
RC09845f	protSfar + h2o --> protSfarC + pepd	0.385665712272	0.266806552308	0.217747485192	0.379415853567	0.272989048433	0.559211250758	0.306022797157	NA	NA
RMC0075f	[m] : h2o2 + trdrd --> (2) h2o + trdox	0.535978033127	0.533911665283	0.419910798386	0.675837025803	0.674387720702	0.477607571393	0.392903630397	NA	NA
DMN0048f	dhbpt -->	0.708605638367	0.960389384321	0.763989381607	0.708605638367	0.950400710736	0.708605638367	0.905984098596	NA	NA
TCM0316r	xol27oh[c] <==> xol27oh[m]	-0.0	0.770282853314	-0.0	-0.0	0.790611292685	-0.0	0.752259499994	NA	NA
TCE5388f	ak2lgchol[e] --> ak2lgchol[c]	0.00676575466465	0.0568684414475	nan	-0.0	0.00514804786998	-0.0	-0.0	NA	NA
TCE0573r	duri[e] <==> duri[c]	0.956981556048	0.67602400259	0.864064958483	0.8413386699	0.33497538624	-0.0	0.597993469353	gon	NA
RC02493f	[c] : atp + pydam --> adp + h + pyam5p	0.93601349559	0.544438251726	-0.0	-0.0	0.601704021681	-0.0	0.722740533756	gon	neu
RC01528f	[c] : 6pgc + nadp --> ru5p-D + co2 + nadph	0.396684994539	0.306548930949	0.45067099437	0.333064385237	0.270618779535	0.161815470487	0.214148732196	NA	NA
RCC0207f	[c] : ascr10coa + o2 --> ascr3coa + h2o2	-0.0	-0.0	0.611159225142	-0.0	0.20002637899	-0.0	-0.0	int	hyp
TCE0573f	duri[e] <==> duri[c]	0.698961520478	0.794280715844	0.90290331239	0.56615814596	0.516788319737	-0.0	0.712827674925	int	NA
TCE5113f	srtn[c] + atp[c] + h2o[c] --> srtn[e] + adp[c] + h[c] + pi[c]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.754405089683	neu	NA
TCM0070f		nan	nan	nan	nan	nan	nan	nan	NA	NA
RMC0028f	[m]: q9 --> q	0.378235946823	0.402532120681	-0.0	-0.0	0.407652086704	-0.0	0.25252236845	NA	NA
RC02397f	[c] : 4tmeabutn + akg + o2 --> co2 + crn + succ	-0.0	-0.0	1.0	0.370170961939	0.359892505012	-0.0	-0.0	int	NA
RMC0011f	[m] : 4mop + coa + nad --> co2 + ivcoa + nadh	0.38483115464	-0.0	0.521184413621	0.384656175464	0.297721794658	0.707236488707	0.212483825425	mus	int
TCE0342f	cl[e] + (2) hco3[c] --> cl[c] + (2) hco3[e]	0.250005194197	0.238052385187	0.496828131873	0.533078705775	0.414718549756	0.745762803682	0.911608945321	neu	mus
RC00278f	[c] : o2 + pdx5p --> h2o2 + pydx5p	0.637609691356	0.358902680152	-0.0	0.306283256169	0.437889091773	0.387004813331	0.502358487403	gon	NA
TCE5391r	mag[e] <==> mag[c]	0.585362948529	0.491320419427	0.691272190975	0.537976676773	0.609445530793	0.625431931504	0.46157474305	NA	NA
TCE5109f	gbside_ce[c] <==> gbside_ce[e]	-0.0	-0.0	0.400553496665	0.028134492303	0.0220947827872	0.0429171365447	0.0238998719782	int	NA
RM04747r	[m] : 3oocoa + coa <==> accoa + hxcoa	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM00342f	[m] : mal-L + nad <==> oaa + nadh + h	0.341533679426	0.304617286066	0.259635958399	0.297336972014	0.347113235029	0.786350640088	0.351418867116	mus	NA
RC03652f	[c] : atp + gln-L + trnagln --> amp + glntrna + ppi	0.448428358887	0.298275594303	0.255083720911	0.441292050438	0.319153787138	0.563388539279	0.333602117264	NA	NA
RC06517f	[c] : Rtotalcoa + sphgn_ce <==> coa + dhcrm_ce + h	0.0127407528625	0.010603599975	0.0528582060668	0.625959197686	0.0101852243725	0.0108960801786	0.00916142543923	pha	NA
TCE5397f	atp[c] + glucys[c] + h2o[c] --> adp[c] + glucys[e] + h[c] + pi[c]	0.876838243267	0.328217266145	0.643437241101	0.720043187311	0.615844348734	0.473424478143	0.664473290091	gon	NA
TCM0114f	dgdp[c] + dudp[m] --> dgdp[m] + dudp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
RC01497f	[r] : crm_ce + udpg --> gluside_ce + h + udp	0.287138522956	0.108757496587	0.509454250811	0.325884933974	0.138918284888	0.0901135676066	0.165793138695	int	NA
RM04747f	[m] : 3oocoa + coa <==> accoa + hxcoa	0.107935338418	0.0174212879982	0.554975058372	0.149108040137	0.359466279646	0.580307063983	0.0666283362292	mus	int
RCC0211f	[c] : fa28p0coa + akg + (2) o2 + nad + nadph + h2o + atp + cdpascl --> 27ascfa27p0coa + succ + co2 + nadh + (3) h + amp + ppi + nadp + cdp + for	-0.0	-0.0	0.522082391214	-0.0	0.270011465768	-0.0	-0.0	int	hyp
RM02199f	[m] : akg + ile-L <==> 3mop + glu-L	-0.0	0.1011127758	0.717077833837	0.448123961478	0.185879429836	0.976961146804	0.321895906892	mus	int
TCE5021r	2hglut[c] <==> 2hglut[e]	-0.0	0.689979124424	0.920519888501	0.296830615106	0.938426007213	-0.0	0.533263703695	hyp	int
RC01402f	[c] : 5mta + pi <==> 5mdr1p + ade	-0.0	0.485859324845	0.298901780548	0.189340839615	-0.0	-0.0	0.205669933437	gli	int
RM00405r	[m] : atp + succ + coa <==> adp + pi + succoa	0.1724500781	0.287961607687	0.604267557232	0.340347752259	0.376352948907	0.643802318229	0.337252349709	mus	int
TCE5333f	cholp[e] <==> cholp[c]	0.147408937824	0.389028054652	0.739947827977	0.443127640494	0.447615342053	0.366465239305	0.502217631175	int	NA
RC00359f	[x] : asp-D + h2o + o2 --> h2o2 + nh4 + oaa	-0.0	0.184162073596	0.992081159589	0.271039967587	0.403746460818	0.531458025559	0.445680937125	int	mus
TCM5037r	q8[c] <==> q8[m]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM02301f	[m] : 5fthf + atp --> adp + methf + pi	0.477244055439	-0.0	-0.0	0.263556127911	0.465672707514	-0.0	-0.0	gon	hyp
RC00996f	[c] : thr-L --> 2obut + nh4	-0.0	-0.0	0.467755703043	-0.0	1.0	-0.0	-0.0	hyp	int
RC00525f	[c] : Nforglu + h2o --> for + glu-L + (2) h	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	0.807555255233	hyp	neu
RM02199r	[m] : akg + ile-L <==> 3mop + glu-L	-0.0	0.134280187785	0.726735564219	0.529974435712	0.237865381336	0.981455681014	0.429616572889	mus	int
TCM5037f	q8[c] <==> q8[m]	-0.0	1.0	-0.0	-0.0	-0.0	1.0	-0.0	mus	gli
RC01402r	[c] : 5mta + pi <==> 5mdr1p + ade	nan	nan	nan	nan	nan	nan	nan	NA	NA
RM00405f	[m] : atp + succ + coa <==> adp + pi + succoa	0.124033008341	0.250538611406	0.373856099815	0.383639203808	0.299018866774	0.8128839999	0.341551536092	mus	NA
