	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	LB	UB	BIO0010_X	BIO0010_I	RCC0005_X	RCC0005_I
2140	r	RCC0116_X	RCC0116	2.3.1.21	[c] : crn_X + stcoa_X --> coa_X + stcrn_X	C00318_X + C00412_X --> C00010_X + CC0108_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00172123820599	0.00172123820599
2141	r	RCC0117_I	RCC0117	2.3.1.21	[c] : crn_I + fa16p1n7coa_I --> coa_I + fa16p1n7crn_I	C00318_I + CC0067_I --> C00010_I + CC0109_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0104612105477	0.0102183172885	0.0114189335814	0.0114189335814
2142	r	RCC0117_X	RCC0117	2.3.1.21	[c] : crn_X + fa16p1n7coa_X --> coa_X + fa16p1n7crn_X	C00318_X + CC0067_X --> C00010_X + CC0109_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	-0.0	0.0	0.00101317054181	0.00101317054181
2143	r	RCC0118_I	RCC0118	2.3.1.21	[c] : crn_I + fa11c3coa_I --> coa_I + fa11c3crn_I	C00318_I + CC0097_I --> C00010_I + CC0110_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2144	r	RCC0118_X	RCC0118	2.3.1.21	[c] : crn_X + fa11c3coa_X --> coa_X + fa11c3crn_X	C00318_X + CC0097_X --> C00010_X + CC0110_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2145	r	RCC0119_I	RCC0119	2.3.1.21	[c] : crn_I + fa17c9coa_I --> coa_I + fa17c9crn_I	C00318_I + CC0098_I --> C00010_I + CC0111_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0776410783036	0.0808020683331	0.0843967785771	0.0843967785771
2146	r	RCC0119_X	RCC0119	2.3.1.21	[c] : crn_X + fa17c9coa_X --> coa_X + fa17c9crn_X	C00318_X + CC0098_X --> C00010_X + CC0111_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.00316517859272	0.0	0.0120211617756	0.0120211617756
2147	r	RCC0120_I	RCC0120	2.3.1.21	[c] : crn_I + fa19c11coa_I --> coa_I + fa19c11crn_I	C00318_I + CC0099_I --> C00010_I + CC0112_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0178710558588	0.0178737110552	0.0178718982575	0.0178718982575
2148	r	RCC0120_X	RCC0120	2.3.1.21	[c] : crn_X + fa19c11coa_X --> coa_X + fa19c11crn_X	C00318_X + CC0099_X --> C00010_X + CC0112_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	2.65571865629e-06	0.0	3.76001103782e-06	3.76001103782e-06
2149	r	RCC0121_I	RCC0121	2.3.1.21	[c] : crn_I + fa15p0isocoa_I --> coa_I + fa15p0isocrn_I	C00318_I + CC0094_I --> C00010_I + CC0113_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	-0.0	-0.0	0.0	0.0
2150	r	RCC0121_X	RCC0121	2.3.1.21	[c] : crn_X + fa15p0isocoa_X --> coa_X + fa15p0isocrn_X	C00318_X + CC0094_X --> C00010_X + CC0113_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00263583548546	0.00263583548546
2151	r	RCC0122_I	RCC0122	2.3.1.21	[c] : crn_I + fa17p0isocoa_I --> coa_I + fa17p0isocrn_I	C00318_I + CC0095_I --> C00010_I + CC0114_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2152	r	RCC0122_X	RCC0122	2.3.1.21	[c] : crn_X + fa17p0isocoa_X --> coa_X + fa17p0isocrn_X	C00318_X + CC0095_X --> C00010_X + CC0114_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0013256918196	0.0013256918196
2153	r	RCC0123_I	RCC0123	2.3.1.21	[c] : crn_I + fa9p0isocoa_I --> coa_I + fa9p0isocrn_I	C00318_I + CC0096_I --> C00010_I + CC0115_I	cpt-1_I | cpt-3_I | cpt-4_I | cpt-5_I | cpt-6_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2154	r	RCC0123_X	RCC0123	2.3.1.21	[c] : crn_X + fa9p0isocoa_X --> coa_X + fa9p0isocrn_X	C00318_X + CC0096_X --> C00010_X + CC0115_X	cpt-1_X | cpt-3_X | cpt-4_X | cpt-5_X | cpt-6_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2155	r	RCC0124_I	R10825;R10826;R10827;R10828	2.3.1.199;1.1.1.330;4.2.1.134;1.3.1.93	[c] : (9) h_I + (3) malcoa_I + (6) nadph_I + stcoa_I --> (3) co2_I + (3) coa_I + (3) h2o_I + (6) nadp_I + lgnccoa_I	(9) C00080_I + (3) C00083_I + (6) C00005_I + C00412_I --> (3) C00011_I + (3) C00010_I + (3) C00001_I + (6) C00006_I + CC0116_I	elo-1_I & let-767_I & hpo-8_I & art-1_I	Fatty acid elongation	-0.0	1000.0	0.000733476511067	0.00139179234947	-0.0	-0.0
2156	r	RCC0124_X	R10825;R10826;R10827;R10828	2.3.1.199;1.1.1.330;4.2.1.134;1.3.1.93	[c] : (9) h_X + (3) malcoa_X + (6) nadph_X + stcoa_X --> (3) co2_X + (3) coa_X + (3) h2o_X + (6) nadp_X + lgnccoa_X	(9) C00080_X + (3) C00083_X + (6) C00005_X + C00412_X --> (3) C00011_X + (3) C00010_X + (3) C00001_X + (6) C00006_X + CC0116_X	elo-1_X & let-767_X & hpo-8_X & art-1_X	Fatty acid elongation	-0.0	1000.0	0.000657861079808	0.0	-0.0	-0.0
2157	r	RCC0125_I	R00388;R02685;R01778;R00391	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[x] : (3) coa_I + (3) h2o_I + (3) nad_I + (3) o2_I + lgnccoa_I --> (3) accoa_I + (3) h_I + (3) h2o2_I + (3) nadh_I + stcoa_I	(3) C00010_I + (3) C00001_I + (3) C00003_I + (3) C00007_I + CC0116_I --> (3) C00024_I + (3) C00080_I + (3) C00027_I + (3) C00004_I + C00412_I	(acox-1.5_I | acox-1.1_I | acox-1.2_I | acox-1.3_I | acox-1.4_I | acox-3_I | acox-1.6_I) & (dhs-28_I | maoc-1_I) & daf-22_I	Peroxisomal fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.0	0.0
2158	r	RCC0125_X	R00388;R02685;R01778;R00391	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[x] : (3) coa_X + (3) h2o_X + (3) nad_X + (3) o2_X + lgnccoa_X --> (3) accoa_X + (3) h_X + (3) h2o2_X + (3) nadh_X + stcoa_X	(3) C00010_X + (3) C00001_X + (3) C00003_X + (3) C00007_X + CC0116_X --> (3) C00024_X + (3) C00080_X + (3) C00027_X + (3) C00004_X + C00412_X	(acox-1.5_X | acox-1.1_X | acox-1.2_X | acox-1.3_X | acox-1.4_X | acox-3_X | acox-1.6_X) & (dhs-28_X | maoc-1_X) & daf-22_X	Peroxisomal fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.000303646296784	0.000303646296784
2159	r	RCC0126_I	R00388;R02685;R01778;R00391	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[x] : coa_I + h2o_I + nad_I + o2_I + stcoa_I --> accoa_I + h_I + h2o2_I + nadh_I + pmtcoa_I	C00010_I + C00001_I + C00003_I + C00007_I + C00412_I --> C00024_I + C00080_I + C00027_I + C00004_I + C00154_I	(acox-1.5_I | acox-1.1_I | acox-1.2_I | acox-1.3_I | acox-1.4_I | acox-3_I | acox-1.6_I) & (dhs-28_I | maoc-1_I) & daf-22_I	Peroxisomal fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2160	r	RCC0126_X	R00388;R02685;R01778;R00391	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[x] : coa_X + h2o_X + nad_X + o2_X + stcoa_X --> accoa_X + h_X + h2o2_X + nadh_X + pmtcoa_X	C00010_X + C00001_X + C00003_X + C00007_X + C00412_X --> C00024_X + C00080_X + C00027_X + C00004_X + C00154_X	(acox-1.5_X | acox-1.1_X | acox-1.2_X | acox-1.3_X | acox-1.4_X | acox-3_X | acox-1.6_X) & (dhs-28_X | maoc-1_X) & daf-22_X	Peroxisomal fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2161	r	RCC0127_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal6_I --> amp_I + ppi_I + Rtotal6coa_I	C00002_I + C00010_I + CC0133_I --> C00020_I + C00013_I + CC0123_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0	-0.0	0.0	0.0
2162	r	RCC0127_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal6_X --> amp_X + ppi_X + Rtotal6coa_X	C00002_X + C00010_X + CC0133_X --> C00020_X + C00013_X + CC0123_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2163	r	RCC0128_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal_I --> amp_I + ppi_I + Rtotalcoa_I	C00002_I + C00010_I + C00162_I --> C00020_I + C00013_I + C00040_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	-0.0	0.0217872384525	-0.0	-0.0
2164	r	RCC0128_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal_X --> amp_X + ppi_X + Rtotalcoa_X	C00002_X + C00010_X + C00162_X --> C00020_X + C00013_X + C00040_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0217813945761	-0.0	0.0	0.0
2165	r	RCC0129_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal3_I --> amp_I + ppi_I + Rtotal3coa_I	C00002_I + C00010_I + CC0087_I --> C00020_I + C00013_I + CC0003_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0	0.0112913244379	0.0	0.0
2166	r	RCC0129_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal3_X --> amp_X + ppi_X + Rtotal3coa_X	C00002_X + C00010_X + CC0087_X --> C00020_X + C00013_X + CC0003_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0112913244379	0.0	0.0112913244379	0.0112913244379
2167	r	RCC0130_I	R00390	6.2.1.3	[c] : atp_I + coa_I + vacc_I --> amp_I + ppi_I + vacccoa_I	C00002_I + C00010_I + CC0135_I --> C00020_I + C00013_I + CC0068_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0143709841371	0.0274283312707	-0.0	0.0237446670663
2168	r	RCC0130_X	R00390	6.2.1.3	[c] : atp_X + coa_X + vacc_X --> amp_X + ppi_X + vacccoa_X	C00002_X + C00010_X + CC0135_X --> C00020_X + C00013_X + CC0068_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0284970485026	0.015439701369	0.0428680326397	0.0191233655734
2169	r	RCC0131_I	RCC0131	4.2.3.3	[c] : g3p_I --> mthgxl_I + pi_I	C00118_I --> C00546_I + C00009_I	Unknown	Pyruvate metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2170	r	RCC0131_X	RCC0131	4.2.3.3	[c] : g3p_X --> mthgxl_X + pi_X	C00118_X --> C00546_X + C00009_X	Unknown	Pyruvate metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2171	r	RCC0134_I	RCC0134	3.1.2.4	3hbcoa_I + h2o_I --> S3hb_I + coa_I + h_I	C01144_I + C00001_I --> C03197_I + C00010_I + C00080_I	hach-1_I	Butanoate metabolism (indirect)	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2172	r	RCC0134_X	RCC0134	3.1.2.4	3hbcoa_X + h2o_X --> S3hb_X + coa_X + h_X	C01144_X + C00001_X --> C03197_X + C00010_X + C00080_X	hach-1_X	Butanoate metabolism (indirect)	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2173	r	RCC0136_I	RCC0136	NA	asn-L_I --> Asn-X-Ser/Thr_I	C00152_I --> C03021_I	NA	N-Glycan biosynthesis	-0.0	1000.0	0.0	0.00790607047186	0.0	0.0
2174	r	RCC0136_X	RCC0136	NA	asn-L_X --> Asn-X-Ser/Thr_X	C00152_X --> C03021_X	NA	N-Glycan biosynthesis	-0.0	1000.0	0.00790394986815	0.0	0.0	0.0
2175	r	RCC0137_I	RCC0137	NA	glc-D_I <==> glc-D-A_I	C00031_I <==> C00267_I	NA	Artificial conversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
2176	r	RCC0137_X	RCC0137	NA	glc-D_X <==> glc-D-A_X	C00031_X <==> C00267_X	NA	Artificial conversions	-1000.0	1000.0	0.0237118496044	0.0	0.0	0.0
2177	r	RCC0138_I	RCC0138	NA	glc-D_I <==> glc-D-B_I	C00031_I <==> C00221_I	NA	Artificial conversions	-1000.0	1000.0	0.0	0.0237182114156	0.0	0.0
2178	r	RCC0138_X	RCC0138	NA	glc-D_X <==> glc-D-B_X	C00031_X <==> C00221_X	NA	Artificial conversions	-1000.0	1000.0	0.0	0.0	0.0	0.0
2179	r	RCC0139_I	RCC0139	2.7.7.13	[c] : gtp_I + h_I + g1p_I <==> gdpg_I + ppi_I	C00044_I + C00080_I + C00103_I <==> C00394_I + C00013_I	tag-335_I | Y47D9A.1_I	Fructose and mannose metabolism	-1000.0	1000.0	-0.423370505844	-5.00409708556	-0.144852482274	-0.440233468274
2180	r	RCC0139_X	RCC0139	2.7.7.13	[c] : gtp_X + h_X + g1p_X <==> gdpg_X + ppi_X	C00044_X + C00080_X + C00103_X <==> C00394_X + C00013_X	tag-335_X | Y47D9A.1_X	Fructose and mannose metabolism	-1000.0	1000.0	-4.64258457723	-0.0490004888628	-0.348378324887	-0.0529973388871
2181	r	RCC0140_I	R04044	1.14.16.5	ak2lgchol_I + thbpt_I + o2_I --> hak2lgchol_I + dhbpt_I + h2o_I	C04317_I + C00272_I + C00007_I --> CC0139_I + C00268_I + C00001_I	agmo-1_I	Degradation of alkylacylglycerolipids	-0.0	1000.0	-0.0	0.0	0.0	0.0
2182	r	RCC0140_X	R04044	1.14.16.5	ak2lgchol_X + thbpt_X + o2_X --> hak2lgchol_X + dhbpt_X + h2o_X	C04317_X + C00272_X + C00007_X --> CC0139_X + C00268_X + C00001_X	agmo-1_X	Degradation of alkylacylglycerolipids	-0.0	1000.0	0.0	0.0	0.0	0.0
2183	r	RCC0141_I	RCC0141	spontaneous	hak2lgchol_I --> g3pc_I + fattyald_I	CC0139_I --> C00670_I + C00071_I	NA	Degradation of alkylacylglycerolipids	-0.0	1000.0	0.0	0.0	-0.0	0.0
2184	r	RCC0141_X	RCC0141	spontaneous	hak2lgchol_X --> g3pc_X + fattyald_X	CC0139_X --> C00670_X + C00071_X	NA	Degradation of alkylacylglycerolipids	-0.0	1000.0	0.0	0.0	0.0	0.0
2185	r	RCC0142_I	R07460;R09395	2.8.1.7;2.7.7.80;2.8.1.11;2.8.1.12	cpmp_I + (2) cys-L_I + (2) trdrd_I + (2) atp_I + h2o_I --> molybd_I + (2) ala-L_I + (2) trdox_I + (2) amp_I + (2) ppi_I + (4) h_I	C18239_I + (2) C00097_I + (2) C00342_I + (2) C00002_I + C00001_I --> C05924_I + (2) C00041_I + (2) C00343_I + (2) C00020_I + (2) C00013_I + (4) C00080_I	B0205.6_I & moc-3_I & (T27A3.6_I & K10D2.7_I)	Molybdenum cofactor biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2186	r	RCC0142_X	R07460;R09395	2.8.1.7;2.7.7.80;2.8.1.11;2.8.1.12	cpmp_X + (2) cys-L_X + (2) trdrd_X + (2) atp_X + h2o_X --> molybd_X + (2) ala-L_X + (2) trdox_X + (2) amp_X + (2) ppi_X + (4) h_X	C18239_X + (2) C00097_X + (2) C00342_X + (2) C00002_X + C00001_X --> C05924_X + (2) C00041_X + (2) C00343_X + (2) C00020_X + (2) C00013_X + (4) C00080_X	B0205.6_X & moc-3_X & (T27A3.6_X & K10D2.7_X)	Molybdenum cofactor biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2187	r	RCC0143_I	R09726;R09735	2.7.7.75;2.10.1.1	atp_I + molybd_I + mobd_I + (2) h_I --> moco_I + amp_I + h2o_I + ppi_I	C00002_I + C05924_I + C06232_I + (2) C00080_I --> C18237_I + C00020_I + C00001_I + C00013_I	lin-46_I | moc-1_I | moc-2_I	Molybdenum cofactor biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
2188	r	RCC0143_X	R09726;R09735	2.7.7.75;2.10.1.1	atp_X + molybd_X + mobd_X + (2) h_X --> moco_X + amp_X + h2o_X + ppi_X	C00002_X + C05924_X + C06232_X + (2) C00080_X --> C18237_X + C00020_X + C00001_X + C00013_X	lin-46_X | moc-1_X | moc-2_X	Molybdenum cofactor biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
2189	r	RCC0144_I	RCC0144	Unknown	[c] : retinol_I <==> retinol-9-cis_I	C00473_I <==> C16682_I	Unknown	Retinol metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
2190	r	RCC0144_X	RCC0144	Unknown	[c] : retinol_X <==> retinol-9-cis_X	C00473_X <==> C16682_X	Unknown	Retinol metabolism	-1000.0	1000.0	0.0	0.0	0.0	0.0
2191	r	RCC0145_I	R05188	2.3.1.85	[c] : accoa_I + (17) h_I + (6) malcoa_I + (12) nadph_I --> (6) co2_I + (7) coa_I + (5) h2o_I + (12) nadp_I + ttdca_I	C00024_I + (17) C00080_I + (6) C00083_I + (12) C00005_I --> (6) C00011_I + (7) C00010_I + (5) C00001_I + (12) C00006_I + C06424_I	fasn-1_I	Fatty acid biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2192	r	RCC0145_X	R05188	2.3.1.85	[c] : accoa_X + (17) h_X + (6) malcoa_X + (12) nadph_X --> (6) co2_X + (7) coa_X + (5) h2o_X + (12) nadp_X + ttdca_X	C00024_X + (17) C00080_X + (6) C00083_X + (12) C00005_X --> (6) C00011_X + (7) C00010_X + (5) C00001_X + (12) C00006_X + C06424_X	fasn-1_X	Fatty acid biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2193	r	RCC0147_I	R00390	6.2.1.3	[c] : atp_I + coa_I + fa16p1n7_I --> amp_I + ppi_I + fa16p1n7coa_I	C00002_I + C00010_I + CC0077_I --> C00020_I + C00013_I + CC0067_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0114189335814	0.0114189335814	0.0114189335814	0.0114189335814
2194	r	RCC0147_X	R00390	6.2.1.3	[c] : atp_X + coa_X + fa16p1n7_X --> amp_X + ppi_X + fa16p1n7coa_X	C00002_X + C00010_X + CC0077_X --> C00020_X + C00013_X + CC0067_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2195	r	RCC0148_I	R00390	6.2.1.3	[c] : atp_I + coa_I + fa17c9_I --> amp_I + ppi_I + fa17c9coa_I	C00002_I + C00010_I + CC0078_I --> C00020_I + C00013_I + CC0098_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0843967785771	0.0843967785771	0.0843967785771	0.0843967785771
2196	r	RCC0148_X	R00390	6.2.1.3	[c] : atp_X + coa_X + fa17c9_X --> amp_X + ppi_X + fa17c9coa_X	C00002_X + C00010_X + CC0078_X --> C00020_X + C00013_X + CC0098_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2197	r	RCC0149_I	R00390	6.2.1.3	[c] : atp_I + coa_I + fa19c11_I --> amp_I + ppi_I + fa19c11coa_I	C00002_I + C00010_I + CC0079_I --> C00020_I + C00013_I + CC0099_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0178718982575	0.0178718982575	0.0178718982575	0.0178718982575
2198	r	RCC0149_X	R00390	6.2.1.3	[c] : atp_X + coa_X + fa19c11_X --> amp_X + ppi_X + fa19c11coa_X	C00002_X + C00010_X + CC0079_X --> C00020_X + C00013_X + CC0099_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2199	r	RCC0150_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal2_I --> amp_I + ppi_I + Rtotal2coa_I	C00002_I + C00010_I + CC0001_I --> C00020_I + C00013_I + CC0002_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	-0.0	0.0	-0.0	-0.0
2200	r	RCC0150_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal2_X --> amp_X + ppi_X + Rtotal2coa_X	C00002_X + C00010_X + CC0001_X --> C00020_X + C00013_X + CC0002_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0	-0.0	0.0	0.0
2201	r	RCC0151_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal4_I --> amp_I + ppi_I + Rtotal4coa_I	C00002_I + C00010_I + CC0083_I --> C00020_I + C00013_I + CC0084_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	-0.0	0.0112913244379	-0.0	0.0
2202	r	RCC0151_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal4_X --> amp_X + ppi_X + Rtotal4coa_X	C00002_X + C00010_X + CC0083_X --> C00020_X + C00013_X + CC0084_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0112913244379	0.0	0.0112913244379	0.0112913244379
2203	r	RCC0152_I	R00390	6.2.1.3	[c] : atp_I + coa_I + Rtotal5_I --> amp_I + ppi_I + Rtotal5coa_I	C00002_I + C00010_I + CC0085_I --> C00020_I + C00013_I + CC0086_I	acs-2_I | acs-3_I | acs-4_I | acs-5_I | acs-13_I | acs-15_I | acs-17_I | acs-18_I	Fatty acid metabolism	-0.0	1000.0	0.0	0.0112913244379	-0.0	0.0
2204	r	RCC0152_X	R00390	6.2.1.3	[c] : atp_X + coa_X + Rtotal5_X --> amp_X + ppi_X + Rtotal5coa_X	C00002_X + C00010_X + CC0085_X --> C00020_X + C00013_X + CC0086_X	acs-2_X | acs-3_X | acs-4_X | acs-5_X | acs-13_X | acs-15_X | acs-17_X | acs-18_X	Fatty acid metabolism	-0.0	1000.0	0.0112913244379	0.0	0.0112913244379	0.0112913244379
2205	r	RCC0153_I	RCC0153	2.3.1.7	[x] : crn_I + ppcoa_I --> coa_I + pcrn_I	C00318_I + C00100_I --> C00010_I + CC0140_I	B0395.3_I	Propanoate metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2206	r	RCC0153_X	RCC0153	2.3.1.7	[x] : crn_X + ppcoa_X --> coa_X + pcrn_X	C00318_X + C00100_X --> C00010_X + CC0140_X	B0395.3_X	Propanoate metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
2207	r	RCC0156_I	RCC0156	1.14.17.-	tym_I + ascb-L_I + o2_I --> octpmn_I + dhdascb_I + h2o_I	C00483_I + C00072_I + C00007_I --> C04227_I + C05422_I + C00001_I	tbh-1_I	Miscellaneous	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2208	r	RCC0156_X	RCC0156	1.14.17.-	tym_X + ascb-L_X + o2_X --> octpmn_X + dhdascb_X + h2o_X	C00483_X + C00072_X + C00007_X --> C04227_X + C05422_X + C00001_X	tbh-1_X	Miscellaneous	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2209	r	RCC0157_I	R04285;R01813	1.1.1.153	[c] : 6pthp_I + (2) h_I + (2) nadph_I --> (2) nadp_I + thbpt_I	C03684_I + (2) C00080_I + (2) C00005_I --> (2) C00006_I + C00272_I	Unknown	Folate biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2210	r	RCC0157_X	R04285;R01813	1.1.1.153	[c] : 6pthp_X + (2) h_X + (2) nadph_X --> (2) nadp_X + thbpt_X	C03684_X + (2) C00080_X + (2) C00005_X --> (2) C00006_X + C00272_X	Unknown	Folate biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2211	r	RCC0159_I	RCC0159	NA	pepX_I + lys-L_I --> peplys_I + h2o_I	CC0152_I + C00047_I --> C02188_I + C00001_I	NA	Carnitine biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2212	r	RCC0159_X	RCC0159	NA	pepX_X + lys-L_X --> peplys_X + h2o_X	CC0152_X + C00047_X --> C02188_X + C00001_X	NA	Carnitine biosynthesis	-0.0	1000.0	-0.0	-0.0	-0.0	0.0
2213	r	RCC0162_I	RCC0162	Unknown	[c] : cys-L_I + mercplac_I + nad_I --> h_I + mercplaccys_I + nadh_I	C00097_I + C05823_I + C00003_I --> C00080_I + CC0141_I + C00004_I	Unknown	Cysteine and methionine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
2214	r	RCC0162_X	RCC0162	Unknown	[c] : cys-L_X + mercplac_X + nad_X --> h_X + mercplaccys_X + nadh_X	C00097_X + C05823_X + C00003_X --> C00080_X + CC0141_X + C00004_X	Unknown	Cysteine and methionine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
